CustomerID,FullName,Age,City,JoinDate,Churn,OrderID,OrderDate,ShipMode,ProductID,ProductName,Category,Price,Cost,Quantity,Discount,Days_Since_Last_Order,Total_Orders,Revenue,Profit
1661,Customer_1969,39,Luxor,2022-12-29,0,11406,2022-12-29,Same Day,127,Product_127,Clothing,631.25,429.515,3,0.0,356,10,1893.75,605.2
1548,Customer_1970,40,Mansoura,2021-04-05,1,12196,2021-04-05,Express,123,Product_123,Home Appliances,1257.5,728.6,3,0.1,1299,2,3395.25,1209.45
2375,Customer_1971,25,Giza,2021-09-25,0,12815,2021-09-25,Same Day,147,Product_147,Electronics,1023.92,670.26,3,0.0,370,5,3071.76,1060.98
1311,Customer_1972,38,Luxor,2022-08-18,0,13352,2022-08-18,Same Day,131,Product_131,Electronics,305.12,165.0,4,0.0,867,3,1220.48,560.48
1872,Customer_1973,34,Giza,2021-02-01,0,12392,2021-02-01,Same Day,112,Product_112,Clothing,1381.17,759.91,4,0.0,403,5,5524.68,2485.04
2082,Customer_1974,42,Aswan,2022-01-23,0,11813,2022-01-23,Express,121,Product_121,Home Appliances,406.0,197.85,4,0.0,398,8,1624.0,832.6
1923,Customer_1975,17,Luxor,2023-10-21,1,11814,2023-10-21,Express,102,Product_102,Electronics,404.0,208.59,1,0.0,438,3,404.0,195.41
1754,Customer_1976,45,Aswan,2023-03-14,0,13480,2023-03-14,Standard,105,Product_105,Sports,1230.56,701.82,5,0.0,659,3,6152.8,2643.7
1034,Customer_1977,55,Cairo,2022-06-21,0,11741,2022-06-21,Standard,109,Product_109,Sports,203.52,139.23,4,0.0,763,3,814.08,257.16
1444,Customer_1978,36,Cairo,2022-03-08,0,10973,2022-03-08,Same Day,120,Product_120,Clothing,371.95,215.74,4,0.2,688,7,1190.24,327.28
1092,Customer_1979,49,Mansoura,2021-07-31,1,10921,2021-07-31,Same Day,146,Product_146,Sports,780.33,346.63,3,0.05,822,5,2223.94,1184.05
2230,Customer_1980,44,Alexandria,2022-02-21,0,10029,2022-02-21,Same Day,118,Product_118,Sports,1254.19,504.31,2,0.0,526,7,2508.38,1499.76
1352,Customer_1981,30,Aswan,2022-10-26,1,12777,2022-10-26,Express,122,Product_122,Sports,263.85,172.9,2,0.0,447,4,527.7,181.9
1902,Customer_1982,24,Aswan,2022-12-16,0,13493,2022-12-16,Same Day,108,Product_108,Electronics,844.12,429.515,1,0.0,416,5,844.12,414.6
2355,Customer_1983,26,Cairo,2022-07-05,0,10981,2022-07-05,Standard,134,Product_134,Home Appliances,1081.3,534.69,2,0.2,481,4,1730.08,660.7
1861,Customer_1984,44,Aswan,2020-11-27,0,10230,2020-11-27,Same Day,109,Product_109,Clothing,1297.86,830.92,5,0.2,746,3,5191.44,1036.84
1158,Customer_1985,39,Alexandria,2021-02-12,0,13430,2021-02-12,Standard,107,Product_107,Home Appliances,1406.57,961.54,3,0.0,393,4,4219.71,1335.09
1956,Customer_1986,59,Giza,2023-05-23,0,11185,2023-05-23,Same Day,130,Product_130,Home Appliances,1187.73,741.63,1,0.0,335,7,1187.73,446.1
1023,Customer_1987,51,Giza,2020-10-10,1,12776,2020-10-10,Same Day,118,Product_118,Home Appliances,996.6,450.62,2,0.0,1544,1,1993.2,1091.96
1403,Customer_1988,51,Alexandria,2021-05-27,1,11251,2021-05-27,Same Day,127,Product_127,Electronics,678.75,351.19,2,0.0,1302,5,1357.5,655.12
1804,Customer_1989,43,Aswan,2020-04-16,0,13916,2020-04-16,Standard,116,Product_116,Sports,212.56,133.45,3,0.0,375,6,637.68,237.33
1515,Customer_1990,25,Aswan,2023-06-08,0,11244,2023-06-08,Standard,121,Product_121,Clothing,1079.12,725.25,1,0.0,514,7,1079.12,353.87
1731,Customer_1991,44,Aswan,2022-11-09,0,12793,2022-11-09,Express,105,Product_105,Home Appliances,1489.47,1042.0,3,0.0,656,4,4468.41,1342.41
2387,Customer_1992,40,Mansoura,2022-01-30,1,11096,2022-01-30,Standard,129,Product_129,Sports,1118.3,618.94,1,0.0,887,6,1118.3,499.36
2405,Customer_1993,22,Luxor,2023-09-02,0,10398,2023-09-02,Same Day,147,Product_147,Electronics,74.23,48.01,2,0.0,692,6,148.46,52.44
1531,Customer_1994,58,Alexandria,2020-07-29,0,10094,2020-07-29,Standard,137,Product_137,Home Appliances,769.58,318.6,3,0.05,452,4,2193.3,1237.5
1955,Customer_1995,56,Alexandria,2023-12-27,0,11963,2023-12-27,Same Day,143,Product_143,Sports,941.24,457.2,3,0.0,371,6,2823.72,1452.12
1151,Customer_1996,41,Alexandria,2022-11-22,1,10474,2022-11-22,Same Day,122,Product_122,Electronics,1050.03,537.04,5,0.1,771,3,4725.14,2039.94
1946,Customer_1997,30,Alexandria,2020-09-12,0,13166,2020-09-12,Standard,114,Product_114,Sports,1093.6,757.49,3,0.0,380,9,3280.8,1008.33
1607,Customer_1998,31,Alexandria,2021-06-08,0,11929,2021-06-08,Express,119,Product_119,Clothing,859.26,344.58,1,0.0,421,3,859.26,514.68
1419,Customer_1999,49,Aswan,2020-06-20,0,11778,2020-06-20,Standard,135,Product_135,Sports,373.87,184.1,5,0.0,401,8,1869.35,948.85
2273,Customer_2000,47,Mansoura,2020-11-24,0,13956,2020-11-24,Standard,124,Product_124,Sports,1416.19,961.77,3,0.2,391,2,3398.86,513.55
2140,Customer_2001,40,Cairo,2021-12-07,0,13876,2021-12-07,Same Day,142,Product_142,Clothing,1060.17,521.61,3,0.0,429,6,3180.51,1615.68
1865,Customer_2002,44,Aswan,2022-09-07,1,10774,2022-09-07,Standard,106,Product_106,Clothing,393.42,183.93,5,0.0,907,4,1967.1,1047.45
1577,Customer_2003,20,Aswan,2022-11-17,1,11147,2022-11-17,Express,103,Product_103,Sports,517.37,320.27,2,0.0,776,4,1034.74,394.2
1334,Customer_2004,45,Luxor,2020-10-28,0,12847,2020-10-28,Same Day,134,Product_134,Clothing,1386.8,864.81,3,0.0,853,4,4160.4,1565.97
2441,Customer_2005,38,Cairo,2022-06-14,0,11523,2022-06-14,Standard,145,Product_145,Sports,1336.85,724.11,4,0.0,393,4,5347.4,2450.96
1931,Customer_2006,29,Alexandria,2020-06-07,0,13850,2020-06-07,Express,102,Product_102,Home Appliances,637.46,436.07,2,0.2,672,3,1019.94,147.8
1294,Customer_2007,17,Cairo,2021-03-30,0,12991,2021-03-30,Same Day,115,Product_115,Sports,105.55,48.64,3,0.2,511,5,253.32,107.4
1754,Customer_2008,40,Mansoura,2022-07-12,0,13070,2022-07-12,Express,137,Product_137,Electronics,120.32,81.1,2,0.05,659,3,228.61,66.41
2394,Customer_2009,45,Giza,2021-12-16,1,10620,2021-12-16,Express,115,Product_115,Clothing,461.68,289.31,1,0.2,1112,3,369.34,80.03
1185,Customer_2010,14,Aswan,2020-02-24,1,12907,2020-02-24,Same Day,132,Product_132,Home Appliances,962.23,491.18,2,0.0,1773,1,1924.46,942.1
2269,Customer_2011,40,Cairo,2022-04-29,0,10963,2022-04-29,Standard,121,Product_121,Clothing,897.08,575.99,5,0.0,978,1,4485.4,1605.45
1636,Customer_2012,41,Luxor,2020-04-19,1,13119,2020-04-19,Express,117,Product_117,Clothing,969.05,426.34,3,0.0,798,3,2907.15,1628.13
2291,Customer_2013,31,Mansoura,2022-03-22,0,12860,2022-03-22,Same Day,134,Product_134,Clothing,1090.06,478.86,2,0.0,586,6,2180.12,1222.4
2260,Customer_2014,45,Giza,2022-10-25,1,12142,2022-10-25,Standard,132,Product_132,Electronics,77.6,52.69,4,0.2,799,4,248.32,37.56
1529,Customer_2015,38,Mansoura,2022-02-04,1,11500,2022-02-04,Express,147,Product_147,Electronics,202.37,86.7,1,0.0,1062,1,202.37,115.67
1020,Customer_2016,44,Alexandria,2021-04-27,0,12080,2021-04-27,Same Day,123,Product_123,Sports,571.25,429.515,1,0.1,534,7,514.12,84.61
1910,Customer_2017,48,Giza,2022-01-03,0,13189,2022-01-03,Express,135,Product_135,Electronics,274.55,141.86,2,0.05,741,5,521.64,237.92
1866,Customer_2018,48,Luxor,2020-06-16,0,13715,2020-06-16,Standard,137,Product_137,Clothing,159.21,68.64,5,0.0,404,5,796.05,452.85
1793,Customer_2019,55,Giza,2022-06-02,0,13322,2022-06-02,Standard,143,Product_143,Home Appliances,979.4,645.34,1,0.0,388,7,979.4,334.06
1099,Customer_2020,45,Luxor,2021-04-04,0,11326,2021-04-04,Standard,141,Product_141,Home Appliances,1232.24,833.99,2,0.0,400,2,2464.48,796.5
1751,Customer_2021,32,Alexandria,2020-02-27,1,10121,2020-02-27,Same Day,137,Product_137,Home Appliances,1141.31,621.7,2,0.0,1051,3,2282.62,1039.22
1477,Customer_2022,30,Luxor,2021-10-14,0,10217,2021-10-14,Standard,133,Product_133,Clothing,1234.71,651.48,1,0.0,1175,3,1234.71,583.23
2321,Customer_2023,24,Mansoura,2020-07-21,0,11076,2020-07-21,Standard,125,Product_125,Electronics,1015.49,570.41,2,0.0,859,2,2030.98,890.16
1939,Customer_2024,42,Cairo,2024-03-01,0,13197,2024-03-01,Same Day,146,Product_146,Home Appliances,1116.25,522.25,2,0.0,364,5,2232.5,1188.0
1525,Customer_2025,59,Mansoura,2023-08-24,0,11182,2023-08-24,Standard,137,Product_137,Clothing,444.08,429.515,4,0.05,377,5,1687.5,-30.56
1333,Customer_2026,34,Aswan,2021-11-17,1,11694,2021-11-17,Standard,140,Product_140,Clothing,1489.86,641.08,2,0.0,1141,4,2979.72,1697.56
1001,Customer_2027,46,Mansoura,2020-10-26,0,10794,2020-10-26,Standard,121,Product_121,Home Appliances,315.59,168.5,2,0.0,585,5,631.18,294.18
1374,Customer_2028,28,Giza,2020-08-10,1,11624,2020-08-10,Same Day,146,Product_146,Home Appliances,361.02,210.66,5,0.1,814,5,1624.59,571.29
1292,Customer_2029,42,Alexandria,2020-03-19,1,10175,2020-03-19,Standard,148,Product_148,Sports,468.94,318.44,1,0.0,1515,2,468.94,150.5
1836,Customer_2030,58,Aswan,2021-08-10,0,10291,2021-08-10,Express,138,Product_138,Sports,1464.23,910.34,5,0.0,475,6,7321.15,2769.45
2004,Customer_2031,50,Aswan,2022-08-25,0,13230,2022-08-25,Same Day,140,Product_140,Clothing,1483.02,914.9,3,0.05,481,3,4226.61,1481.91
1552,Customer_2032,16,Aswan,2023-11-26,0,10490,2023-11-26,Express,134,Product_134,Sports,1202.6,592.16,5,0.2,402,5,4810.4,1849.6
1317,Customer_2033,48,Cairo,2020-11-10,0,12808,2020-11-10,Same Day,119,Product_119,Sports,962.13,641.25,3,0.2,377,6,2309.11,385.36
1380,Customer_2034,49,Luxor,2023-12-15,1,13428,2023-12-15,Same Day,127,Product_127,Home Appliances,804.09,550.07,3,0.0,383,4,2412.27,762.06
1013,Customer_2035,42,Giza,2022-08-18,0,10633,2022-08-18,Same Day,109,Product_109,Sports,1457.4,990.56,5,0.0,867,3,7287.0,2334.2
1503,Customer_2036,50,Alexandria,2022-07-07,1,11260,2022-07-07,Express,105,Product_105,Clothing,1058.65,435.78,4,0.0,827,5,4234.6,2491.48
1230,Customer_2037,27,Cairo,2023-06-14,0,13499,2023-06-14,Standard,105,Product_105,Home Appliances,1419.86,825.37,5,0.2,511,4,5679.44,1552.59
2107,Customer_2038,40,Mansoura,2020-01-11,0,12172,2020-01-11,Standard,125,Product_125,Sports,509.0,301.82,1,0.0,351,10,509.0,207.18
1129,Customer_2039,56,Alexandria,2020-11-06,0,13386,2020-11-06,Standard,126,Product_126,Sports,533.97,260.85,5,0.0,434,4,2669.85,1365.6
1837,Customer_2040,55,Aswan,2020-08-02,0,13350,2020-08-02,Standard,119,Product_119,Sports,1289.35,899.61,4,0.1,358,5,4641.66,1043.22
2168,Customer_2041,48,Alexandria,2021-06-08,0,11890,2021-06-08,Same Day,130,Product_130,Electronics,267.29,130.27,5,0.2,445,5,1069.16,417.81
1890,Customer_2042,26,Alexandria,2021-03-17,0,13907,2021-03-17,Same Day,136,Product_136,Sports,1421.6,661.02,4,0.0,830,6,5686.4,3042.32
1027,Customer_2043,24,Mansoura,2020-02-11,0,10603,2020-02-11,Express,148,Product_148,Sports,785.84,428.47,1,0.0,624,4,785.84,357.37
1065,Customer_2044,41,Luxor,2023-01-28,1,12985,2023-01-28,Standard,148,Product_148,Clothing,1393.3,692.39,2,0.0,353,2,2786.6,1401.82
2186,Customer_2045,42,Giza,2024-01-29,0,11128,2024-01-29,Same Day,116,Product_116,Sports,538.35,364.58,4,0.1,338,5,1938.06,479.74
2252,Customer_2046,38,Aswan,2023-05-31,0,11065,2023-05-31,Standard,107,Product_107,Electronics,1088.14,578.92,4,0.0,581,7,4352.56,2036.88
1260,Customer_2047,27,Luxor,2022-12-16,1,13468,2022-12-16,Standard,118,Product_118,Home Appliances,750.17,392.37,4,0.0,747,5,3000.68,1431.2
2472,Customer_2048,46,Cairo,2022-05-16,1,11664,2022-05-16,Express,121,Product_121,Sports,958.87,563.58,1,0.0,547,3,958.87,395.29
2447,Customer_2049,41,Aswan,2020-08-15,0,11483,2020-08-15,Same Day,131,Product_131,Sports,781.34,331.55,3,0.1,531,4,2109.62,1114.97
1459,Customer_2050,44,Giza,2021-08-13,0,10490,2021-08-13,Standard,101,Product_101,Clothing,1452.32,910.63,4,0.0,338,6,5809.28,2166.76
1300,Customer_2051,48,Cairo,2021-05-01,1,10564,2021-05-01,Express,103,Product_103,Sports,1053.55,664.28,1,0.05,844,2,1000.87,336.59
1918,Customer_2052,35,Mansoura,2021-09-08,0,10167,2021-09-08,Express,131,Product_131,Sports,414.41,224.7,2,0.0,694,4,828.82,379.42
2326,Customer_2053,32,Luxor,2020-06-09,0,13673,2020-06-09,Standard,125,Product_125,Sports,1369.03,940.13,4,0.0,391,7,5476.12,1715.6
1286,Customer_2054,56,Aswan,2020-04-07,0,10758,2020-04-07,Standard,108,Product_108,Sports,476.34,273.32,3,0.2,356,4,1143.22,323.26
2418,Customer_2055,28,Alexandria,2021-05-03,1,11197,2021-05-03,Express,101,Product_101,Home Appliances,588.83,358.34,1,0.0,1339,3,588.83,230.49
2033,Customer_2056,32,Giza,2022-05-09,0,13443,2022-05-09,Express,107,Product_107,Clothing,198.08,134.16,2,0.0,968,4,396.16,127.84
1629,Customer_2057,58,Aswan,2023-08-01,0,13670,2023-08-01,Standard,107,Product_107,Home Appliances,1354.95,812.84,3,0.0,371,4,4064.85,1626.33
1269,Customer_2058,31,Alexandria,2023-06-29,0,11904,2023-06-29,Standard,108,Product_108,Electronics,464.86,246.17,2,0.0,428,5,929.72,437.38
1591,Customer_2059,38,Aswan,2022-07-25,0,11173,2022-07-25,Express,119,Product_119,Sports,425.43,173.33,3,0.05,483,2,1212.48,692.49
1843,Customer_2060,33,Cairo,2020-08-05,1,12296,2020-08-05,Same Day,117,Product_117,Electronics,1384.38,856.22,5,0.1,984,4,6229.71,1948.61
1861,Customer_2061,13,Alexandria,2020-08-15,0,11650,2020-08-15,Express,111,Product_111,Home Appliances,1218.01,839.77,5,0.0,746,3,6090.05,1891.2
2384,Customer_2062,38,Alexandria,2022-10-20,0,10179,2022-10-20,Express,147,Product_147,Electronics,254.56,137.73,5,0.0,426,4,1272.8,584.15
2280,Customer_2063,24,Aswan,2023-05-07,1,13191,2023-05-07,Same Day,141,Product_141,Sports,1165.52,585.01,2,0.0,605,3,2331.04,1161.02
1132,Customer_2064,43,Mansoura,2023-01-02,0,10027,2023-01-02,Standard,149,Product_149,Electronics,1373.9,763.58,5,0.2,730,3,5495.6,1677.7
2299,Customer_2065,56,Mansoura,2020-02-03,0,11844,2020-02-03,Express,111,Product_111,Home Appliances,163.84,101.34,1,0.0,343,4,163.84,62.5
1971,Customer_2066,6,Luxor,2023-07-18,0,12164,2023-07-18,Standard,138,Product_138,Sports,1246.56,498.88,1,0.1,488,3,1121.9,623.02
1512,Customer_2067,33,Cairo,2022-11-21,1,12750,2022-11-21,Same Day,141,Product_141,Clothing,843.76,429.515,5,0.0,625,3,4218.8,2071.23
1312,Customer_2068,46,Mansoura,2023-03-23,0,12704,2023-03-23,Express,102,Product_102,Home Appliances,1020.34,679.45,3,0.2,387,5,2448.82,410.47
1575,Customer_2069,7,Aswan,2021-05-10,0,12879,2021-05-10,Standard,104,Product_104,Sports,764.64,430.03,3,0.2,386,2,1835.14,545.05
1885,Customer_2070,60,Mansoura,2024-01-11,1,10261,2024-01-11,Standard,128,Product_128,Clothing,1061.81,463.71,2,0.0,356,4,2123.62,1196.2
2307,Customer_2071,45,Luxor,2020-10-21,1,13725,2020-10-21,Standard,133,Product_133,Electronics,99.44,59.82,3,0.05,1233,3,283.4,103.94
2144,Customer_2072,56,Giza,2021-08-19,1,12673,2021-08-19,Standard,111,Product_111,Electronics,1155.92,510.17,4,0.0,1200,2,4623.68,2583.0
2130,Customer_2073,31,Luxor,2022-05-29,0,13967,2022-05-29,Standard,103,Product_103,Electronics,98.35,54.32,3,0.0,349,4,295.05,132.09
1686,Customer_2074,41,Alexandria,2020-04-01,0,12832,2020-04-01,Standard,140,Product_140,Sports,710.18,304.02,1,0.0,531,4,710.18,406.16
2227,Customer_2075,37,Alexandria,2023-06-13,0,13109,2023-06-13,Express,105,Product_105,Electronics,268.9,155.08,3,0.0,568,5,806.7,341.46
1164,Customer_2076,72,Mansoura,2021-12-23,0,10196,2021-12-23,Express,121,Product_121,Electronics,1244.18,616.39,2,0.0,479,4,2488.36,1255.58
1304,Customer_2077,59,Mansoura,2021-07-05,0,13596,2021-07-05,Same Day,122,Product_122,Clothing,504.81,327.77,3,0.0,522,6,1514.43,531.12
1155,Customer_2078,41,Luxor,2023-03-14,0,13695,2023-03-14,Standard,137,Product_137,Clothing,708.44,453.39,2,0.0,426,5,1416.88,510.1
2390,Customer_2079,43,Luxor,2022-03-05,0,11460,2022-03-05,Same Day,111,Product_111,Clothing,671.69,469.88,4,0.0,385,5,2686.76,807.24
1619,Customer_2080,49,Aswan,2021-01-18,0,13720,2021-01-18,Express,144,Product_144,Sports,1170.13,558.45,5,0.0,478,7,5850.65,3058.4
2274,Customer_2081,75,Cairo,2023-09-22,0,12731,2023-09-22,Same Day,122,Product_122,Home Appliances,747.66,312.93,4,0.0,467,5,2990.64,1738.92
1956,Customer_2082,45,Aswan,2023-09-30,0,11662,2023-09-30,Express,141,Product_141,Electronics,1193.99,636.28,1,0.0,335,7,1193.99,557.71
1333,Customer_2083,40,Alexandria,2020-06-24,1,12921,2020-06-24,Express,113,Product_113,Electronics,156.59,66.55,4,0.0,1141,4,626.36,360.16
1968,Customer_2084,34,Aswan,2022-08-12,1,11433,2022-08-12,Same Day,103,Product_103,Sports,327.81,148.68,4,0.1,755,4,1180.12,585.4
1510,Customer_2085,43,Luxor,2022-08-01,0,10332,2022-08-01,Express,113,Product_113,Electronics,849.72,492.15,1,0.0,532,5,849.72,357.57
2316,Customer_2086,31,Aswan,2020-05-18,0,13602,2020-05-18,Express,128,Product_128,Sports,1423.28,822.14,1,0.0,512,4,1423.28,601.14
2043,Customer_2087,47,Giza,2022-12-13,0,13536,2022-12-13,Same Day,111,Product_111,Sports,158.4,65.42,5,0.0,750,6,792.0,464.9
1281,Customer_2088,18,Cairo,2023-01-19,1,12767,2023-01-19,Same Day,111,Product_111,Sports,112.47,59.93,5,0.0,713,2,562.35,262.7
1796,Customer_2089,36,Luxor,2022-11-05,0,11181,2022-11-05,Standard,121,Product_121,Home Appliances,277.0,154.86,3,0.0,788,5,831.0,366.42
2024,Customer_2090,51,Mansoura,2022-11-05,0,13231,2022-11-05,Same Day,121,Product_121,Sports,979.67,470.64,2,0.0,614,5,1959.34,1018.06
1118,Customer_2091,45,Aswan,2023-02-08,1,13405,2023-02-08,Express,107,Product_107,Home Appliances,628.54,415.85,1,0.0,693,3,628.54,212.69
2058,Customer_2092,33,Luxor,2020-02-11,0,11775,2020-02-11,Standard,117,Product_117,Home Appliances,1247.05,559.09,4,0.0,619,4,4988.2,2751.84
1197,Customer_2093,36,Mansoura,2022-10-03,0,13447,2022-10-03,Express,148,Product_148,Electronics,154.3,73.47,4,0.0,623,6,617.2,323.32
1484,Customer_2094,55,Mansoura,2022-08-20,0,10078,2022-08-20,Same Day,114,Product_114,Clothing,334.8,149.69,5,0.0,440,8,1674.0,925.55
2082,Customer_2095,21,Alexandria,2020-03-30,0,11867,2020-03-30,Express,133,Product_133,Home Appliances,485.04,210.97,2,0.0,398,8,970.08,548.14
1836,Customer_2096,21,Alexandria,2023-07-25,0,11892,2023-07-25,Same Day,111,Product_111,Home Appliances,958.76,636.32,1,0.0,475,6,958.76,322.44
2184,Customer_2097,26,Luxor,2022-03-03,0,13914,2022-03-03,Same Day,113,Product_113,Clothing,1043.5,504.38,5,0.0,338,9,5217.5,2695.6
2008,Customer_2098,39,Luxor,2022-02-03,1,10196,2022-02-03,Same Day,101,Product_101,Home Appliances,230.09,141.91,2,0.0,391,5,460.18,176.36
1690,Customer_2099,19,Giza,2021-06-03,1,13191,2021-06-03,Standard,134,Product_134,Clothing,1418.52,749.54,1,0.0,1108,4,1418.52,668.98
2229,Customer_2100,54,Cairo,2020-02-03,1,11783,2020-02-03,Same Day,109,Product_109,Electronics,544.51,321.68,4,0.2,1053,3,1742.43,455.71
2035,Customer_2101,26,Cairo,2022-01-01,0,13722,2022-01-01,Express,113,Product_113,Sports,1084.09,735.5,4,0.05,548,8,4119.54,1177.54
1489,Customer_2102,43,Luxor,2020-05-18,0,10225,2020-05-18,Standard,137,Product_137,Clothing,810.1,529.31,5,0.0,338,6,4050.5,1403.95
1275,Customer_2103,31,Alexandria,2021-07-12,1,12642,2021-07-12,Standard,130,Product_130,Sports,373.0,156.92,2,0.0,1121,1,746.0,432.16
1692,Customer_2104,39,Aswan,2021-05-08,0,13481,2021-05-08,Standard,141,Product_141,Clothing,1277.03,834.62,4,0.0,493,4,5108.12,1769.64
1241,Customer_2105,41,Giza,2023-07-09,0,11561,2023-07-09,Express,145,Product_145,Sports,1236.45,662.18,2,0.0,482,7,2472.9,1148.54
2239,Customer_2106,55,Cairo,2023-07-10,0,13711,2023-07-10,Same Day,137,Product_137,Electronics,624.3,315.3,5,0.0,541,4,3121.5,1545.0
2274,Customer_2107,25,Luxor,2020-07-31,0,12960,2020-07-31,Standard,147,Product_147,Home Appliances,903.48,429.515,3,0.0,467,5,2710.44,1421.9
1125,Customer_2108,24,Alexandria,2023-04-06,0,10734,2023-04-06,Same Day,107,Product_107,Electronics,423.85,290.36,2,0.0,384,5,847.7,266.98
1216,Customer_2109,75,Alexandria,2021-11-11,0,11362,2021-11-11,Same Day,114,Product_114,Home Appliances,1050.28,449.77,2,0.0,517,5,2100.56,1201.02
2329,Customer_2110,48,Alexandria,2020-09-30,0,11579,2020-09-30,Express,148,Product_148,Sports,498.09,314.01,5,0.0,473,3,2490.45,920.4
2208,Customer_2111,54,Aswan,2020-03-31,0,11619,2020-03-31,Standard,106,Product_106,Sports,1273.91,587.34,3,0.0,536,3,3821.73,2059.71
2062,Customer_2112,46,Mansoura,2021-12-22,0,12042,2021-12-22,Express,134,Product_134,Home Appliances,365.21,187.73,4,0.1,370,10,1314.76,563.84
2246,Customer_2113,33,Aswan,2023-01-23,0,12966,2023-01-23,Standard,116,Product_116,Clothing,71.46,47.32,1,0.0,492,8,71.46,24.14
2207,Customer_2114,20,Alexandria,2021-11-24,0,12584,2021-11-24,Standard,137,Product_137,Electronics,439.34,247.67,5,0.0,702,3,2196.7,958.35
1494,Customer_2115,35,Luxor,2023-09-08,0,10219,2023-09-08,Same Day,136,Product_136,Clothing,327.03,137.43,1,0.0,511,3,327.03,189.6
1426,Customer_2116,25,Giza,2020-12-24,1,12340,2020-12-24,Same Day,146,Product_146,Sports,787.02,434.76,3,0.0,497,3,2361.06,1056.78
2201,Customer_2117,26,Aswan,2023-03-11,0,11227,2023-03-11,Standard,106,Product_106,Electronics,345.37,429.515,3,0.0,341,7,1036.11,-252.44
1918,Customer_2118,16,Luxor,2022-08-09,0,13951,2022-08-09,Standard,108,Product_108,Electronics,1156.63,646.17,2,0.0,694,4,2313.26,1020.92
2451,Customer_2119,41,Alexandria,2023-11-25,0,11728,2023-11-25,Same Day,124,Product_124,Clothing,399.99,180.02,1,0.0,403,3,399.99,219.97
2317,Customer_2120,63,Giza,2022-07-09,1,13585,2022-07-09,Standard,103,Product_103,Home Appliances,1075.1,573.58,1,0.1,799,4,967.59,394.01
1150,Customer_2121,48,Cairo,2023-07-17,0,10201,2023-07-17,Standard,104,Product_104,Home Appliances,888.78,601.97,3,0.0,459,4,2666.34,860.43
1383,Customer_2122,38,Cairo,2021-08-01,1,11889,2021-08-01,Standard,132,Product_132,Electronics,1480.06,884.28,1,0.0,485,5,1480.06,595.78
1307,Customer_2123,39,Luxor,2020-03-10,0,12079,2020-03-10,Express,101,Product_101,Home Appliances,1499.86,429.515,4,0.2,1286,2,4799.55,3081.49
2359,Customer_2124,41,Giza,2020-09-05,1,13160,2020-09-05,Standard,134,Product_134,Sports,1310.81,833.39,3,0.0,1209,3,3932.43,1432.26
1745,Customer_2125,33,Luxor,2024-06-01,0,13273,2024-06-01,Standard,145,Product_145,Clothing,1151.98,492.14,2,0.05,361,3,2188.76,1204.48
1891,Customer_2126,18,Giza,2022-07-26,0,11713,2022-07-26,Same Day,109,Product_109,Clothing,610.36,350.63,2,0.1,431,5,1098.65,397.39
1374,Customer_2127,42,Giza,2020-03-16,1,13776,2020-03-16,Same Day,112,Product_112,Clothing,1142.25,585.72,2,0.0,814,5,2284.5,1113.06
2031,Customer_2128,36,Luxor,2021-08-23,1,13743,2021-08-23,Express,110,Product_110,Electronics,1437.18,634.87,1,0.0,344,5,1437.18,802.31
2364,Customer_2129,26,Giza,2021-02-16,1,13364,2021-02-16,Same Day,110,Product_110,Electronics,83.9,38.66,3,0.05,656,3,239.12,123.14
1128,Customer_2130,41,Aswan,2020-03-30,0,12763,2020-03-30,Standard,144,Product_144,Home Appliances,829.98,526.5,2,0.05,587,4,1576.96,523.96
2014,Customer_2131,41,Alexandria,2021-12-02,0,10752,2021-12-02,Express,148,Product_148,Clothing,366.1,429.515,3,0.0,434,8,1098.3,-190.25
1668,Customer_2132,62,Giza,2020-03-26,1,11016,2020-03-26,Standard,123,Product_123,Sports,858.92,424.07,1,0.0,1498,2,858.92,434.85
2375,Customer_2133,50,Aswan,2021-10-08,0,10114,2021-10-08,Standard,106,Product_106,Sports,726.35,352.62,4,0.0,370,5,2905.4,1494.92
2381,Customer_2134,43,Giza,2021-09-27,1,12769,2021-09-27,Standard,124,Product_124,Clothing,884.86,429.515,4,0.1,331,3,3185.5,1467.44
1516,Customer_2135,25,Aswan,2022-11-21,0,11245,2022-11-21,Express,124,Product_124,Electronics,848.9,429.515,4,0.0,669,5,3395.6,1677.54
1085,Customer_2136,23,Luxor,2022-03-26,1,13980,2022-03-26,Same Day,121,Product_121,Electronics,1442.16,908.24,1,0.2,889,3,1153.73,245.49
2198,Customer_2137,48,Cairo,2023-01-17,0,12229,2023-01-17,Same Day,142,Product_142,Electronics,850.67,345.92,2,0.2,502,3,1361.07,669.23
2216,Customer_2138,36,Mansoura,2022-08-27,1,12818,2022-08-27,Same Day,131,Product_131,Sports,1277.04,553.94,1,0.05,858,3,1213.19,659.25
1310,Customer_2139,43,Giza,2021-02-06,0,10468,2021-02-06,Standard,147,Product_147,Clothing,513.74,316.49,3,0.0,450,5,1541.22,591.75
2142,Customer_2140,54,Mansoura,2020-03-15,0,10425,2020-03-15,Express,141,Product_141,Sports,685.25,396.13,4,0.0,504,4,2741.0,1156.48
2241,Customer_2141,17,Giza,2023-08-17,0,11575,2023-08-17,Same Day,130,Product_130,Clothing,732.1,449.93,3,0.0,478,5,2196.3,846.51
